STATION_ID,STATION_NM,CENTER_YN,LOCAL_X,LOCAL_Y,USE_YN,STATION_ADDR,cluster
405001999,차귀포구,N,126.165039,33.308979,Y,,381
405001998,차귀포구,N,126.165121,33.309189,Y,,381
405000895,한장동,N,126.16748100000001,33.287878000000006,Y,,379
405000894,한장동,N,126.16751699999999,33.290417,Y,제주시 한경면 고산리,379
405000893,한장동,N,126.16763300000001,33.2904,Y,,379
405000896,한장동,N,126.167831,33.287469,Y,제주시 한경면 고산리,379
405002356,용수리마을회관,N,126.16873799999999,33.325255,Y,,409
405001497,용수리마을회관,N,126.16892299999999,33.325323,Y,제주시 한경면 용수리,409
405002357,주구동산,N,126.170147,33.322789,Y,,409
405001498,주구동산,N,126.170281,33.322824,Y,제주시 한경면 용수리,409
405002317,붉으내,N,126.172394,33.318888,Y,,409
405002316,붉으내,N,126.172506,33.318932000000004,Y,,409
405002355,법기동,N,126.172707,33.330317,Y,,63
406001799,법기동,N,126.172851,33.330267,Y,,63
405002354,법기동,N,126.172851,33.330267,Y,,63
406001342,방아동,N,126.174944,33.279801,Y,서귀포시 대정읍 신도리,172
406001341,방아동,N,126.175051,33.279739,Y,서귀포시 대정읍 신도리,172
406000626,신도2리,N,126.175656,33.277703,Y,,172
406000627,신도2리,N,126.17566799999999,33.277631,Y,,172
405002000,주전동,N,126.17643600000001,33.336090999999996,Y,,607
405002001,주전동,N,126.17686599999999,33.33597,Y,,607
405001945,제석머리,N,126.17694099999999,33.315067,Y,제주시 한경면 용수리,787
405001946,제석머리,N,126.17716999999999,33.315467,Y,제주시 한경면 용수리,787
405000977,용수리충혼묘지,N,126.178125,33.320864,Y,제주시 한경면 용수리,307
405001272,용수리,N,126.17854299999999,33.321014,Y,제주시 한경면 용수리,307
405001273,고산1리(구 출장소),N,126.17855,33.306567,Y,제주시 한경면 고산리,819
405001274,고산1리(구 출장소),N,126.178983,33.306067,Y,제주시 한경면 고산리,819
405001276,고산,N,126.17942099999999,33.303075,Y,제주시 한경면 고산리 ,75
405001437,고산1리 육거리,N,126.179483,33.300967,Y,제주시 한경면 고산리,75
405001275,고산우체국앞,N,126.1796,33.3038,Y,제주시 한경면 고산리,819
405001278,고산1리 육거리,N,126.179727,33.300868,Y,제주시 한경면 고산리,75
405002132,고산환승정류장(종점),,126.17975200000001,33.301088,Y,,75
405001277,고산환승정류장(고산1리 고산성당 앞),N,126.179767,33.301066999999996,Y,제주시 한경면 고산리,75
405000892,고산환승정류장(고산1리),N,126.18020600000001,33.300777000000004,Y,제주시 한경면 고산리,75
405002131,고산환승정류장(종점),N,126.180228,33.300773,Y,,75
405002098,고산1리,N,126.18026,33.300939,Y,,75
405000988,용당리,N,126.181777,33.333286,Y,제주시 한경면 용수리,828
405000976,용당리,N,126.182004,33.3346,Y,제주시 한경면 용수리,828
405000978,신흥동,N,126.182065,33.340612,Y,제주시 한경면 용수리,119
405001271,신흥동,N,126.182378,33.340629,Y,제주시 한경면 저지리,119
405000979,구 한경의원 앞,N,126.182414,33.343853,Y,제주시 한경면 신창리,119
405001266,구 한경의원 앞,N,126.182681,33.344071,Y,제주시 한경면 신창리,119
405000980,신창중학교,N,126.182709,33.347374,Y,제주시 한경면 신창리,372
405001267,신창리한경수협,N,126.18278799999999,33.347611,Y,제주시 한경면 신창리,372
405001268,신창환승정류장(한경면사무소),N,126.18308300000001,33.349933,Y,제주시 한경면 신창리,372
405002295,고산문화의집,N,126.18323799999999,33.300152000000004,Y,,75
405002294,고산문화의집,N,126.183295,33.300290999999994,Y,,75
405000989,신창환승정류장(한경면사무소),N,126.183346,33.350531,Y,제주시 한경면 신창리,372
405000909,한경면사무소,N,126.18373500000001,33.349849,Y,제주시 한경면 신창리,372
405000860,한경면사무소,N,126.183878,33.349934000000005,Y,제주시 한경면 신창리,372
405001269,두모리사무소,N,126.18528300000001,33.353517,Y,제주시 한경면 신창리,372
405001270,두모리사무소,N,126.18533500000001,33.353968,Y,제주시 한경면 두모리,372
406000893,신도3리,N,126.18581,33.286664,Y,서귀포시 대정읍 신도리,323
406000894,신도3리,N,126.185884,33.285853,Y,서귀포시 대정읍 신도리,323
405000861,신창상동,N,126.18733300000001,33.348383,Y,제주시 한경면 신창리,605
405000862,신창상동,N,126.187533,33.3482,Y,제주시 한경면 신창리,605
405002059,고산2리,N,126.188872,33.302371,Y,,371
405002060,고산2리,N,126.189196,33.302049,Y,,371
405000863,신창리 하나로마트 한경농협,N,126.18998400000001,33.346931,Y,제주시 한경면 신창리,605
405000908,신창리 농산물종합유통센터,N,126.190923,33.34664,Y,제주시 한경면 신창리,605
406000895,신도1리,N,126.191331,33.278407,Y,서귀포시 대정읍 신도리,664
406000896,신도1리,N,126.1915,33.2777,Y,서귀포시 대정읍 신도리,664
405001570,고산농산물유통센터,N,126.191773,33.298452000000005,Y,제주시 한경면 고산리,371
405001569,고산농산물유통센터,N,126.19183799999999,33.298334999999994,Y,제주시 한경면 고산리,371
405001265,금등리마을,N,126.19239499999999,33.361783,Y,제주시 한경면 금등리,430
405001264,금등리마을,N,126.19296399999999,33.361755,Y,제주시 한경면 금등리,430
405001955,칠전동,N,126.194433,33.297683,Y,제주시 한경면 고산리,371
405000891,칠전동,N,126.19465,33.297733,Y,제주시 한경면 고산리,371
405000864,복호동,N,126.19656699999999,33.337433000000004,Y,제주시 한경면 두모리,904
405000907,복호동입구,N,126.19668600000001,33.336504999999995,Y,제주시 한경면 두모리,904
405000865,한원리,N,126.19715,33.335533,Y,제주시 한경면 두모리,904
405000906,한원리,N,126.1973,33.335333,Y,제주시 한경면 두모리,904
405002061,산수동,N,126.19756000000001,33.303245000000004,Y,,739
405002062,산수동,N,126.197696,33.303084999999996,Y,,739
406001567,무릉리 사장동,N,126.198327,33.266434000000004,Y,,749
406001568,무릉리 사장동,N,126.199101,33.265918,Y,,749
406000897,무릉문화의 집,N,126.199101,33.272733,Y,서귀포시 대정읍 무릉리,42
405001263,판포리,N,126.19926699999999,33.364567,Y,제주시 한림읍 판포리,902
406000898,무릉문화의 집,N,126.199483,33.272433,Y,서귀포시 대정읍 무릉리,42
405001262,판포리,N,126.200251,33.364804,Y,제주시 한경면 판포리,902
405000858,한원리,N,126.200383,33.334,Y,제주시 한경면 두모리,12
405000859,한원리,N,126.20041699999999,33.3341,Y,제주시 한경면 두모리,12
405002064,복호동,N,126.201154,33.339721000000004,Y,,899
405002063,복호동,N,126.20115700000001,33.339923999999996,Y,,899
406000899,무릉1리 학교앞,N,126.20181799999999,33.271437,Y,서귀포시 대정읍 무릉리,42
406000900,무릉1리 리사무소앞,N,126.2031,33.2703,Y,서귀포시 대정읍 무릉리,42
406000628,무릉1리 사거리,N,126.20331200000001,33.270522,Y,서귀포시 대정읍 무릉리,42
406000629,무릉1리 사거리,N,126.203383,33.270633000000004,Y,서귀포시 대정읍 무릉리,42
405000890,고산2리 전답동,N,126.20396699999999,33.29505,Y,제주시 한경면 고산리,200
405000981,판포리 상동,N,126.204191,33.367678000000005,Y,제주시 한경면 판포리,173
405002308,전답동,N,126.20421699999999,33.294833000000004,Y,,200
405001261,판포리 상동,N,126.204517,33.367653000000004,Y,제주시 한경면 판포리,173
406000902,영락사통,N,126.207769,33.260603,Y,서귀포시 대정읍 영락리,294
406000901,영락사통,N,126.207822,33.260712,Y,서귀포시 대정읍 영락리,294
406000703,영락리,N,126.21000900000001,33.257907,Y,서귀포시 대정읍 영락리,294
406000903,영락리,N,126.210333,33.257083,Y,서귀포시 대정읍 영락리,294
406001562,무릉손당호,N,126.211251,33.272059000000006,Y,,706
406001563,무릉손당호,N,126.211272,33.271799,Y,,706
405002066,수장동입구,N,126.211421,33.341669,Y,,419
405002065,수장동입구,N,126.211422,33.341904,Y,,419
405000889,조수2리,N,126.21433400000001,33.293712,Y,제주시 한경면 조수리,753
405000888,조수2리,N,126.2145,33.293966999999995,Y,제주시 한경면 조수리,753
405000887,조수2리,N,126.21738300000001,33.295567,Y,제주시 한경면 조수리,295
405001260,월령리,N,126.217399,33.375954,Y,제주시 한림읍 한림리,840
405000886,조수2리,N,126.217633,33.29585,Y,제주시 한경면 조수리,295
405001259,월령리,N,126.217817,33.37615,Y,제주시 한림읍 월령리,840
405001962,금능 블루하와이,N,126.219247,33.381726,Y,제주시 한림읍 금능리,52
405001963,금능 블루하와이,N,126.219545,33.381667,Y,제주시 한림읍 금능리,52
405000885,조수2리윗동네,N,126.219613,33.296859000000005,Y,제주시 한경면 조수리,295
405000884,조수2리웃동네,N,126.219968,33.296766,Y,제주시 한경면 조수리,295
406000716,대정농공단지입구,N,126.22026399999999,33.248071,Y,서귀포시 대정읍 일과리,225
406000717,대정농공단지입구,N,126.22039699999999,33.24819,Y,서귀포시 대정읍 일과리,225
405001581,일성콘도미니엄,N,126.221499,33.385096999999995,Y,제주시 한림읍 금능리,52
405001582,일성콘도미니엄,N,126.22168899999998,33.384988,Y,제주시 한림읍 금능리,52
406000630,평지동 옹기박물관,N,126.223497,33.282426,Y,서귀포시 대정읍 무릉리,316
406000714,일과2리 사무소,N,126.22381200000001,33.2452,Y,서귀포시 대정읍 일과리,225
406000779,평지동 옹기박물관,N,126.223817,33.282167,Y,서귀포시 대정읍 무릉리,316
406000904,일과2리 사무소,N,126.22415,33.245366,Y,서귀포시 대정읍 일과리,225
405001258,금능석물원,N,126.22628300000001,33.386033000000005,Y,제주시 한림읍 한림리,850
405000901,금능석물원,N,126.226327,33.385913,Y,제주시 한림읍 금능리,850
406000778,평지동,N,126.226452,33.281143,Y,서귀포시 대정읍 무릉리,316
406000777,평지동,N,126.226467,33.280783,Y,서귀포시 대정읍 무릉리,316
405000857,조수리 동동,N,126.22674099999999,33.334148,Y,제주시 한경면 조수리,193
405000857,조수1리 중동,N,126.22674099999999,33.334148,Y,제주시 한경면 조수리,193
405000904,조수1리 중동,N,126.226998,33.334204,Y,제주시 한경면 조수리,193
405000866,낙천리,N,126.227011,33.325972,Y,제주시 한경면 낙천리,91
405000905,낙천리,N,126.227158,33.32606,Y,제주시 한경면 낙천리,91
406000739,일과2리 서림수원지입구,N,126.22758600000002,33.243393,Y,서귀포시 대정읍 일과리,933
405000855,조수1리,N,126.2279,33.337833,Y,제주시 한경면 조수리,870
405000902,조수1리,N,126.228,33.3378,Y,제주시 한경면 조수리,870
405000854,조수리,N,126.22831399999998,33.335758,Y,제주시 한경면 조수리,870
406000905,일과2리 서림수원지입구,N,126.228424,33.242734000000006,Y,서귀포시 대정읍 일과리,933
405002171,신동 입구,N,126.228792,33.341378000000006,Y,,870
405000867,조수1리,N,126.228797,33.335783,Y,제주시 한경면 조수리,870
405002319,낙천폭낭거리,N,126.229,33.324151,Y,,91
405002318,낙천폭낭거리,N,126.229082,33.324221,Y,,91
406000949,대정농공단지,N,126.22921699999999,33.257217,Y,서귀포시 대정읍 일과리,868
406000950,대정농공단지,N,126.22935,33.257467,Y,서귀포시 대정읍 일과리,868
405002173,홍수암,N,126.229432,33.353246999999996,Y,,346
405002174,홍수암,N,126.229561,33.35326,Y,,346
405002297,방지물,N,126.229969,33.296934,Y,,947
405002296,방지물,N,126.22998799999999,33.297073,Y,,947
405002323,배낭골,N,126.23013799999998,33.345826,Y,,642
405002172,배낭골,N,126.23028000000001,33.345799,Y,,642
405001572,산양리 알동네,N,126.232173,33.292425,Y,제주시 한경면 청수리,72
405001255,금능리,N,126.232267,33.3874,Y,제주시 한림읍 금능리,485
405001256,금능리,N,126.232339,33.387221999999994,Y,제주시 한림읍 금능리,485
405001571,산양리 알동네,N,126.23236999999999,33.292507,Y,제주시 한경면 청수리,72
405000869,조수1리,N,126.23243300000001,33.336283,Y,제주시 한경면 조수리,375
405000870,조수1리,N,126.232767,33.336433,Y,제주시 한경면 조수리,375
405001013,산양리,N,126.233259,33.293684999999996,Y,제주시 한경면 청수리,72
405001014,산양리,N,126.23346699999999,33.293817,Y,제주시 한경면 청수리,72
405001438,산양리,N,126.23347700000001,33.293512,Y,,72
406000907,대수동,N,126.23362,33.239596,Y,서귀포시 대정읍 일과리,564
406000951,동일2리입구,N,126.233717,33.260329,Y,서귀포시 대정읍 동일리,123
406000906,대수동,N,126.23389499999999,33.240010999999996,Y,서귀포시 대정읍 일과리,564
405000883,산양리,N,126.233984,33.295755,Y,제주시 한경면 청수리,72
405000882,산양리,N,126.23398700000001,33.295588,Y,제주시 한경면 청수리,72
406000952,동일2리입구,N,126.23403300000001,33.260417,Y,서귀포시 대정읍 동일리,123
406000631,좌기동,N,126.23404099999999,33.274696,Y,서귀포시 대정읍 무릉리,577
406000776,좌기동,N,126.234257,33.274537,Y,서귀포시 대정읍 무릉리,577
405001745,금능해수욕장,N,126.23558500000001,33.389540000000004,Y,제주시 한림읍 협재리,485
405001746,금능해수욕장,N,126.235648,33.389465,Y,제주시 한림읍 금능리,485
406000713,일과1리,N,126.23591699999999,33.2351,Y,서귀포시 대정읍 일과리,29
406000908,일과1리,N,126.23615,33.235085999999995,Y,서귀포시 대정읍 일과리,29
405000871,저지리 수동,N,126.23623300000001,33.336816999999996,Y,제주시 한경면 저지리 ,375
405000872,저지리 수동,N,126.23625,33.3369,Y,제주시 한경면 저지리,375
406000632,동일2리,N,126.236733,33.257717,Y,,123
406000633,동일2리,N,126.23675,33.25765,Y,서귀포시 대정읍 동일리,123
405001577,산양리감귤선과장,N,126.23761499999999,33.303027,Y,제주시 한경면 낙천리,362
405001578,산양리감귤선과장,N,126.23776200000002,33.303007,Y,제주시 한경면 낙천리,362
406000910,대정서초등학교,N,126.23816699999999,33.231783,Y,서귀포시 대정읍 동일리,29
406000909,대정서초등학교,N,126.23825,33.23195,Y,서귀포시 대정읍 동일리,29
405001016,수룡동,N,126.238533,33.308233,Y,제주시 한경면 낙천리,362
405001015,수룡동,N,126.238717,33.308333000000005,Y,제주시 한경면 낙천리,362
405001782,청소년수련원,N,126.238753,33.3776,Y,제주시 한림읍 협재리,413
405000874,저지리 수동,N,126.23879299999999,33.337449,Y,제주시 한경면 저지리,375
405001783,청소년수련원,N,126.238824,33.376844,Y,제주시 한림읍 금능리,413
405001254,한림공원,N,126.238867,33.391783000000004,Y,제주시 한림읍 협재리,142
405001253,한림공원,N,126.23908300000001,33.391816999999996,Y,제주시 한림읍 협재리,142
405001252,협재해수욕장,N,126.24081699999999,33.394233,Y,제주시 한림읍 협재리,142
405001251,협재해수욕장,N,126.24097900000001,33.394211,Y,제주시 한림읍 협재리,142
406000911,동일1리,N,126.242717,33.228483000000004,Y,서귀포시 대정읍 동일리,823
405001788,더마파크,N,126.24280900000001,33.357105,Y,제주시 한림읍 금능리,274
405001840,테왓동네,N,126.242975,33.319004,Y,제주시 한경면 청수리,442
405001789,더마파크,N,126.243045,33.357251,Y,제주시 한림읍 금능리,274
406000912,동일1리,N,126.243067,33.228183,Y,서귀포시 대정읍 동일리,823
405001839,테왓동네,N,126.24316599999999,33.318998,Y,제주시 한경면 청수리,442
405001786,금능농공단지,N,126.243275,33.359128000000005,Y,제주시 한림읍 금능리,274
405001787,금능농공단지,N,126.243459,33.358994,Y,제주시 한림읍 금능리,274
406001761,인향동,N,126.24358400000001,33.276422,Y,,873
406001760,인향동,N,126.24371599999999,33.276262,Y,,873
406001719,인향동,N,126.243801,33.276697999999996,Y,,873
405001018,청수리,N,126.24446200000001,33.321211,Y,제주시 한경면 청수리,442
405001017,청수리,N,126.24456599999999,33.321141,Y,제주시 한경면 청수리,442
405001250,협재리,N,126.24465,33.397533,Y,제주시 한림읍 협재리,596
405002247,청수리사거리,N,126.245075,33.321736,Y,,442
405002248,청수리사거리,N,126.24512,33.321643,Y,,442
405001249,협재리,N,126.245283,33.397881,Y,제주시 한림읍 협재리,596
406000775,무릉2리 소공원,N,126.24558300000001,33.272337,Y,서귀포시 대정읍 무릉리,168
406000618,인향동입구,N,126.245698,33.272659000000004,Y,,168
406000953,인향동입구,N,126.24571100000001,33.272294,Y,서귀포시 대정읍 신평리,168
405001731,청수리웃동네,N,126.245922,33.319858,Y,제주시 한경면 청수리,442
405001730,청수리웃동네,N,126.24597299999999,33.319891999999996,Y,제주시 한경면 청수리,442
406001169,인향동입구,N,126.246017,33.272405,Y,,168
405001784,금능농공단지입구,N,126.24720900000001,33.362581,Y,제주시 한림읍 금능리,858
406000917,진개동산,N,126.24736499999999,33.225314000000004,Y,서귀포시 대정읍 동일리,844
405001785,금능농공단지입구,N,126.247375,33.362659,Y,제주시 한림읍 금능리,858
405001790,서부농업기술센터,N,126.247455,33.352815,Y,제주시 한림읍 금능리,801
405001791,서부농업기술센터,N,126.247491,33.35241,Y,제주시 한림읍 월림리,801
405002022,청수마을회관,N,126.247619,33.318326,Y,,20
405002023,청수마을회관,N,126.247628,33.318119,Y,,20
406001316,송악도서관,N,126.24824,33.225729,Y,서귀포시 대정읍 하모리,844
405001650,신현동,N,126.24950600000001,33.316243,Y,제주시 한경면 청수리,20
405001650,신연동,N,126.24950600000001,33.316243,Y,제주시 한경면 청수리,20
406001557,대정오일시장,N,126.24953700000002,33.220661,Y,,125
406001556,대정오일시장,N,126.249625,33.220856,Y,,125
405001651,신현동,N,126.249655,33.316082,Y,제주시 한경면 청수리,20
405001651,신연동,N,126.249655,33.316082,Y,제주시 한경면 청수리,20
405000881,산양곶자왈,N,126.2508,33.2908,Y,제주시 한경면 청수리,670
406000623,산양곶자왈,N,126.25085,33.290717,Y,서귀포시 대정읍 무릉리,670
406000710,하모3리,N,126.25106699999999,33.221583,Y,서귀포시 대정읍 하모리,125
405001236,옹포리,N,126.25167900000001,33.403031,Y,제주시 한림읍 옹포리,312
406000913,대정읍사무소,N,126.251717,33.225916999999995,Y,서귀포시 대정읍 하모리,924
405001019,저청중학교,N,126.251733,33.325617,Y,제주시 한경면 청수리,239
406001547,대정환승정류장(대정읍사무소),N,126.25173500000001,33.226048999999996,Y,,924
406001219,토요시장입구,N,126.251923,33.22129,Y,서귀포시 대정읍 하모리,125
406001219,방어축제의거리 입구,N,126.251923,33.22129,Y,서귀포시 대정읍 하모리,125
406001220,하모체육공원,N,126.25209299999999,33.218455,Y,서귀포시 대정읍 하모리,942
405001020,저청중학교,N,126.2521,33.325817,Y,제주시 한경면 청수리,239
405001235,옹포리,N,126.252199,33.403324,Y,제주시 한림읍 옹포리,312
406001470,모슬포항,N,126.252234,33.216521,Y,서귀포시 대정읍 하모리,942
406001507,대정농협,N,126.25226200000002,33.22214,Y,서귀포시 대정읍 보성리,125
406001222,하모체육공원,N,126.252288,33.218752,Y,서귀포시 대정읍 하모리,942
406001239,모슬포항,N,126.252397,33.217541,Y,서귀포시 대정읍 하모리,942
406000745,하모3리 축협,N,126.252398,33.225314000000004,Y,서귀포시 대정읍 하모리,924
406000712,하모2리,N,126.25276699999999,33.221467,Y,서귀포시 대정읍 하모리,125
405002340,"선인장마을, 돌마을공원",N,126.25283300000001,33.354434000000005,Y,,68
406001546,대정환승정류장(대정읍사무소),N,126.25294699999999,33.225768,Y,,924
405002339,"선인장마을, 돌마을공원",N,126.252978,33.354524,Y,,68
405000856,제주서부신협,N,126.253022,33.327028999999996,Y,제주시 한경면 저지리,239
405001781,저지리,N,126.25343000000001,33.326696999999996,Y,제주시 한경면 저지리,239
405001043,제주서부신협,N,126.253523,33.327425,Y,제주시 한경면 저지리,239
405001864,평화동 회관,N,126.253551,33.307041999999996,Y,제주시 한경면 청수리,271
405001865,평화동 회관,N,126.25357,33.307359000000005,Y,제주시 한경면 청수리,271
405001234,한림고등학교,N,126.254267,33.404883,Y,제주시 한림읍 옹포리,945
406001759,월광동,N,126.254953,33.293351,Y,,154
405001933,생각하는정원,N,126.25501499999999,33.326304,Y,제주시 한경면 저지리,239
406000622,월광동,N,126.25509699999999,33.293112,Y,서귀포시 대정읍 무릉리,154
405001041,저지남동,N,126.25515,33.3301,Y,제주시 한경면 저지리,239
406000832,모슬포우체국,N,126.255195,33.222553999999995,Y,서귀포시 대정읍 상모리,508
405001042,저지리,N,126.255234,33.330009999999994,Y,제주시 한경면 저지리,239
405001934,생각하는정원,N,126.25525900000001,33.326001,Y,제주시 한경면 저지리,239
405001900,산전동,N,126.25538799999998,33.345681,Y,제주시 한림읍 월림리,455
406000918,모슬포우체국,N,126.25548500000001,33.222534,Y,서귀포시 대정읍 상모리,508
405001034,월림리,N,126.25583300000001,33.346183,Y,제주시 한림읍 월림리,455
405001237,옹포 사거리,N,126.255983,33.405583,Y,제주시 한림읍 옹포리,945
405001031,월림삼거리,N,126.256055,33.349909000000004,Y,제주시 한림읍 월림리,455
405001033,월림,N,126.256083,33.347916999999995,Y,제주시 한림읍 월림리,455
405001238,옹포 사거리,N,126.25611699999999,33.40585,Y,제주시 한림읍 옹포리,945
406000916,대정초교후문,N,126.256165,33.225747999999996,Y,서귀포시 대정읍 상모리,508
405001032,월림삼거리,N,126.2562,33.350017,Y,제주시 한림읍 월림리,455
406001218,대정초등학교,N,126.25623300000001,33.224798,Y,서귀포시 대정읍 상모리,508
406000915,대정초교후문,N,126.25638300000001,33.225567,Y,서귀포시 대정읍 상모리,508
405001039,저지오름,N,126.25638300000001,33.3335,Y,제주시 한경면 저지리,566
406001217,대정초등학교,N,126.25639,33.224779,Y,서귀포시 대정읍 상모리,508
405001040,저지오름,N,126.256483,33.333417,Y,제주시 한경면 저지리,566
405001037,저지리,N,126.25654499999999,33.33497,Y,제주시 한경면 저지리,566
405002025,제주평화박물관,N,126.25662700000001,33.304685,Y,,271
405002024,제주평화박물관,N,126.25667299999999,33.304807000000004,Y,,271
405001035,저지리성전동,N,126.256983,33.3413,Y,제주시 한경면 저지리,786
405001935,저지리 중동,N,126.25703600000001,33.335301,Y,제주시 한경면 저지리,566
405001573,월광동굴동산,N,126.25717,33.294989,Y,제주시 한경면 청수리,154
405001036,성전동,N,126.257254,33.341113,Y,제주시 한경면 저지리,786
406001554,모슬포 남항 여객선 터미널(운진항),N,126.25733600000001,33.210974,Y,,439
405001574,월광동굴동산,N,126.25738899999999,33.295119,Y,제주시 한경면 청수리,154
406001553,모슬포 남항 여객선 터미널(운진항),N,126.25748600000001,33.211189000000005,Y,,439
406000919,상모2리,N,126.2578,33.223183,Y,서귀포시 대정읍 상모리,508
406000920,상모3리,N,126.258117,33.223116999999995,Y,서귀포시 대정읍 상모리,508
405000879,청수리,N,126.25831699999999,33.30685,Y,제주시 한경면 청수리,271
405000842,한림고등학교,N,126.258417,33.399183,Y,제주시 한림읍 옹포리,183
405000878,청수리,N,126.25842,33.306915000000004,Y,,271
405000843,한림고등학교,N,126.258576,33.399152,Y,제주시 한림읍 옹포리,183
405001837,평화박물관입구,N,126.25858899999999,33.304656,Y,제주시 한경면 청수리,271
405001576,웃드르빛센터,N,126.258592,33.302408,Y,제주시 한경면 청수리,271
405001575,웃드르빛센터,N,126.258748,33.302443,Y,제주시 한경면 청수리,271
406000972,신평리,N,126.25880500000001,33.265118,Y,서귀포시 대정읍 신평리,368
405001029,예향원,N,126.258867,33.353041,Y,제주시 한림읍 월림리,646
405001030,예향원,N,126.259274,33.353044,Y,제주시 한림읍 월림리,646
406000954,신평리,N,126.2593,33.264666999999996,Y,서귀포시 대정읍 신평리,368
405001947,각시물,N,126.25931499999999,33.324748,Y,제주시 한경면 저지리,395
406000973,신평리,N,126.259317,33.265167,Y,서귀포시 대정읍 신평리,368
405000876,청수리평화동,N,126.25933300000001,33.30955,Y,제주시 한경면 청수리,271
405000875,평화동,N,126.259433,33.309517,Y,제주시 한경면 청수리,271
405001239,한림여자 중학교,N,126.25965,33.410333,Y,제주시 한림읍 한림리,704
405001240,한림여자 중학교,N,126.259773,33.410902,Y,제주시 한림읍 한림리,704
405000841,명월하동,N,126.259817,33.397267,Y,제주시 한림읍 옹포리,183
405001948,각시물,N,126.26013,33.324731,Y,제주시 한경면 저지리,395
405000833,명월하동,N,126.260792,33.396068,Y,제주시 한림읍 옹포리,183
405001780,서부신협 유통영농조합,N,126.26114199999999,33.335597,Y,제주시 한경면 저지리,131
405001241,한국통신,N,126.261183,33.41275,Y,제주시 한림읍 한림리,704
405001841,서부신협 유통영농조합,N,126.261253,33.335462,Y,제주시 한경면 저지리,131
405001242,한국통신,N,126.26138300000001,33.413016999999996,Y,제주시 한림읍 한림리,704
405001028,월림리,N,126.26165,33.354766999999995,Y,제주시 한림읍 월림리,646
405001027,월림리,N,126.26171699999999,33.354917,Y,제주시 한림읍 상명리,646
406000921,상모리 감협,N,126.261839,33.224101,Y,서귀포시 대정읍 상모리,83
406000948,대정고등학교,N,126.2619,33.23035,Y,서귀포시 대정읍 상모리,794
406000974,신평리 상동,N,126.26221699999999,33.268233,Y,서귀포시 대정읍 신평리,368
405002303,한림농협주유소,N,126.26223,33.408552,Y,,704
405002302,한림농협주유소,N,126.262234,33.408716999999996,Y,,704
406000975,신평리 상동,N,126.26233300000001,33.26815,Y,서귀포시 대정읍 신평리,368
406000922,상모리 감협,N,126.262525,33.224154999999996,Y,서귀포시 대정읍 상모리,83
406000788,해병부대,N,126.26273300000001,33.231,Y,서귀포시 대정읍 상모리,794
405001491,저지리알못,N,126.26331699999999,33.335952,Y,제주시 한경면 저지리,131
405001243,한림환승정류장(한림리),N,126.26335700000001,33.414375,Y,제주시 한림읍 한림리,15
405000838,명월하동,N,126.263373,33.396589,Y,제주시 한림읍 명월리,183
405002021,환상숲곶자왈공원,N,126.26342,33.321733,Y,,395
405002020,환상숲곶자왈공원,N,126.26344399999999,33.322018,Y,,395
405000837,남문동,N,126.26348899999999,33.396549,Y,제주시 한림읍 동명리,183
405000839,진근동,N,126.263566,33.404117,Y,제주시 한림읍 동명리,830
405001492,저지리알못,N,126.26368799999999,33.335895,Y,제주시 한경면 저지리,131
405001495,저지리신흥동,N,126.26396399999999,33.338556,Y,제주시 한경면 저지리,131
405000840,진근동,N,126.263967,33.40435,Y,제주시 한림읍 동명리,830
405001246,한수리,N,126.264086,33.421873,Y,제주시 한림읍 한수리,383
405001496,신흥동,N,126.26416,33.33863,Y,제주시 한경면 저지리,131
405001244,한림환승정류장(한림리),N,126.26426699999999,33.414533,Y,제주시 한림읍 한림리,15
405001245,한수리,N,126.264602,33.42224,Y,제주시 한림읍 한수리,383
405001248,한림주유소,N,126.26483300000001,33.416717,Y,제주시 한림읍 한림리,15
405001247,한림천주교회,N,126.26490700000001,33.417108,Y,제주시 한림읍 대림리,15
405001812,한림천주교회,N,126.265285,33.417787,Y,제주시 한림읍 한림리,15
405000929,동명리,N,126.26569199999999,33.409805,Y,제주시 한림읍 동명리,539
406000926,상모,N,126.265795,33.2247,Y,서귀포시 대정읍 상모리,83
405000835,명월리,N,126.26596699999999,33.389417,Y,제주시 한림읍 명월리,923
406000925,상모,N,126.26601699999999,33.2245,Y,서귀포시 대정읍 상모리,83
405000930,한림2리,N,126.266047,33.409236,Y,제주시 한림읍 한림리,539
405000836,명월리,N,126.26611100000001,33.389896,Y,제주시 한림읍 명월리,923
405000834,명월리,N,126.26646699999999,33.38705,Y,제주시 한림읍 명월리,923
405002026,"제주현대미술관, 김창열미술관",N,126.26647700000001,33.337862,Y,,813
405002149,명월리사무소,N,126.26648999999999,33.386748,Y,,337
405001583,수원주유소,N,126.266508,33.423708000000005,Y,제주시 한림읍 수원리,383
405002027,"제주현대미술관, 김창열미술관",N,126.26653300000001,33.337646,Y,,813
405001584,수원주유소,N,126.26674799999999,33.423732,Y,제주시 한림읍 수원리,383
406001680,대정읍 다목적회관,N,126.26694599999999,33.220940999999996,Y,,83
406001681,대정읍 다목적회관,N,126.26702,33.220994,Y,,83
406000923,상모리 이교동,N,126.26716699999999,33.2254,Y,서귀포시 대정읍 상모리,83
405002126,한림체육관,N,126.267211,33.40898,Y,,539
405001494,방림원,N,126.26731799999999,33.33703,Y,제주시 한경면 저지리,813
